,,,,,
Classes,,,,,
3D	3D	3D	140	atacar(+18 atk, -8 atk inimig. por 1d6 rod)1v									
obs.: garras +12atk													
													
													
cavalo marinho humanoid		besta(** +7atk/def assassina)		SKILL: element extra raio  element : agua nv 2									
ATK	DEF	CON	HP/PV	GOLPES	defesa de agua(+24def por 3d5 rod)1v								
3D	3D	3D	140	ataque eletrico(+21 atk, +8 dano)1v; ataque(+20 atk)1v									
obs.: alabarda tridente duplo+pele resistente; atk=+13, def +10													
													
													
Crocodilo de espada		besta-cavaleiro **		SKILL: força +5atk/def  element : nivel 2 raio									
ATK	DEF	CON	HP/PV	GOLPES	esquiva1v; ataque rasgante(+11atk +8dano)1v; defesa(+18def)1v								
3D	3D	3D	140	defesa (+18 def)1v; ataque poderoso(+26 atk +8 dano por 1d6)1v									
obs.: armadura especial + claymore+ capacete; def=+16, atk=+8													
													
													
Cavaleiro sem cabeça 1		fatasma- cavaleiro ** 		SKILL: anti-magia  element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 2v; ataque superior(+21 atk +8dano por 3d6)1v								
3D	3D	3D	140	ataque(+19atk, -8atk inimigo)1v, ataque 2(+20atk -8atk inimigo)1v									
obs.: armadura completa + espada reta de fio duplo; atk +5, def +17													
													
													
Cavaleiro sem cabeça 2		fantasma-cavaleiro-assassino ***		SKILL: anti-magia  element : nivel 2 trovao									
ATK	DEF	CON	HP/PV	GOLPES	esquiva 2v; ataque superior(+21 +8 por3d6)1v								
3D	3D	3D	140	ataque de espada(+21atk)1v									
obs.: aramdura espcial + escudo de guerra + espada larga;atk =+7, def =+ 20  * resistencia a proteção total													
													
													
impachi - o espirito das arvores		fantasma 		SKILL: resistencia a element  element : nivel 2 terra									
ATK	DEF	CON	HP/PV	GOLPES	atacar(+21atk)3v; defender(+19 def)3v								
3D	3D	3D	140	chutar(+20 atk)3v									
obs.: reistencia +4 def													
													
-Um conjunto de arvores empilhadas na forma de um humonoide gigante, possudas por um espirito maligno													
													
Impachi de fogo		fantasma- assassino * +7atk/def		SKILL: element extra terra element : nivel 2 fogo									
ATK	DEF	CON	HP/PV	GOLPES	ataque eme chamas(+21 atk, +8dano,-8atk inimigo por 6d6 rod)1v								
3D	3D	3D	140										
obs.: resisencia +4 def													
													
													
Espirito das chamas malignas		fantasma- assassino * +7atk/def		SKILL: resistencia a magia element : nivel 2 fogo									
ATK	DEF	CON	HP/PV	GOLPES	ataque de fogo(+20 atk, +8dano)3v								
3D	3D	3D	140	esquiva 3v; atacar(+19 atk)1v									
obs.: resisencia +3 def													
													
													
Terra - o grande ogro		"ogro-guerreiro-assassino" +7 ATK/DEF											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	corpo +5 atk/def												
Element:	nv 2 Terra												
Golpe:		Ataque forte(+21ATK)2v											
		Golpear(21atk, -8 atk inimigo)1v											
		Esquiva 2v											
		Bater(+25 atk,-8 atk inim.)1v											
OBS: 	braceletes e caneleiras + capacete + LUVA DE COMBATE; ATK =+3 , DEF =+8												
													
													
													
Terra - o grande ogro		"ogro-guerreiro-assassino" +7 ATK/DEF											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	corpo +5 atk/def												
Element:	nv 2 Terra												
Golpe:		Ataque forte(+21ATK)2v											
		Golpear(21atk, -8 atk inimigo)1v											
		Esquiva 2v											
		Bater(+25 atk,-8 atk inim.)1v											
OBS: 	braceletes e caneleiras + capacete + LUVA DE COMBATE; ATK =+3 , DEF =+8												
													
													
													
Ghoul combatente		Zumbi - guerreiro *											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	corpo +5 atk/def												
Element:	nv 2 fogo												
Golpe:		Ataque forte(+20ATK por 3D6 rod)1v											
		Ataque super forte(+26 ATK, +8 dano por 2D6 rod)1v											
													
													
OBS: 	Armadura completa + capacete+ luva de combate; atk =+1 , def =+15												
													
													
													
Besta verminosa		besta - demonio											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	drenar hp = 70												
Element:	nv 2 Terra												
Golpe:		atacar (+20 atk, -8 atk inimig. por 4d6 rod)1v											
		golpear(+19 atk)1v											
		defender(+16 def)2v											
													
OBS: 	corpo + 10 def, +3atk												
													
													
													
titan do terror		besta - guerreiro*-assassino **+7											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	forca +5												
Element:	nv 2 fogo												
Golpe:		grande ataque(+26 atk, +8dano por 4d6 rod)1v											
		golpe de fogo(+28 atk)1v											
													
													
OBS: 	luva de combate + armadura simples, atk=+ 3, def =+7												
													
													
													
Soldado de pedra		fantasma-cavaleiro ***											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	forca +5												
Element:	nv 2 terra												
Golpe:		ataque de espada(+25,-8 atk inim. por 6d6)1v											
													
													
													
OBS: 	aramdura especial+escudo de guerra+espada larga; atk=+7, def =+20												
													
													
													
Barão demonio		demonio-assassino											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	forca +5												
Element:	nv 2 fogo												
Golpe:		grande ataque(+25 atk, +8dano por 2d6 rod)1v											
		ataque de espada(+34 atk por 1d6)1v											
													
													
OBS: 	Espada de demonios* - atk +0 def +7(espada bastarda)												
	a espada confere +8 ao atk e a def; atk =+18,def=+15												
													
													
Feiticeiro aquatico		demonio-mago											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	teleporte												
Element:	nv 2 agua												
Golpe:		confusão dos elementos 1v											
		energia secreta1v											
		feitiço das sombras 1v											
		rajada de agua(20 atk, +4dano,-8atk inim)1v											
		defesa (+16 def por 1d6)1v											
		4 magias não permanentes											
		regeneração nv 1											
OBS: 	mascara+corcelete com armadura+punhal; atk =+6, def =+13												
													
													
													
Bruxa monstro		monstro-mago											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	elemen extra : raio ; 												
Element:	nv 2 fogo												
Golpe:		energia secreta 1v											
		feitico as sombras1v											
		ataque de raios (+16 def por 1d6)1v											
		ataque(+21 atk por 1d6)1v											
		regeneração niv 1											
		+3 magias nao permanentes											
OBS: 	armadura com coecelete + punhal  atk=+6, def =+10												
													
													
													
Ghoul feiticeiro condenado		zumbi-mago-assassino											
ATK	DEF	CON	HP/PV										
3D	3D	3D	140										
Skill:	detecta magia												
Element:	nv 2 fogo												
Golpe:		energia secreta1v											
		confusão dos elementos1v											
		feitiço das sobras1v											
		ataque com arma(+19 atk)1v											
		ataque com fogo(+21 atk, +8dano por 1d6)1v											
		+7 magias não permanente											
		regeneração niv 1											
OBS: 	armadura especial + casaco; atk=+14 , def =+12												
													
													
observacoes	hordas & agrupamentos												
	pode ocorrer em alguma situaçoes de ter a necessidade de enfrentar inimigos agrupados, para efeito de jogo, esses sao chamados de hordas.												
													
													
ficha de hordas nivel E													
atk	def	con 	hp 	golpe	atacar(+11 atk por 2d6)1v								
1d	1d	1d	100										
													
OBS.: armas variadas, para padronizar coloca-se atk=+15 e def=+18													
- hordas desse nivel coloca-se por exemplo um grupo de humanos comuns armados para um combate; diabretes fazem parte dessa categoria tambem;													
													
													
													
													
ficha de hordas nivel E	nivel D												
atk	def	con 	hp 	golpe	defesas(+14def)2v	esquiva1v	ataque(+16 atk por 1d6 rod)1v						
2D	2D	2D	120										
													
OBS.: armas variadas, atk=+15 e def=+18													
- As hordas geralmente são desorganizadas, quando estão em grupo o poder de ataque individual é suprimido, assim como a defesa;													
-Nesse nivel encaixa-se, grupamentos de servos de vampiro e lobisomen, de esqueletos e zumbis;													
-A tropa especial do rei tambem se encaixa aqui.													
													
													
ficha de hordas nivel E	nivel C												
atk	def	con 	hp 	golpe	atacar(+21 atk por 3d6 rod)1v	esquiva2v	atacar(+21 atk por 1d6 rod)1v		defesa(+20def)1v				
3D	3D	3D	140										
													
-Armas variadas; atk=+15 e def =+18													
-Nessa categoria encaixa-se somente o exercito de goblins													
													
													
ficha de hordas nivel E	nivel B												
atk	def	con 	hp 	golpe	atacar(+26 atk por 5d6 rod)1v	esquiva2v	atacar(+25 atk por 1d6 rod)1v		defesas(+25 def por 1d6)1v				
4D	4D	4D	160										
													
-Armas variadas; atk=+15 e def =+18													
-Nessa categoria encaixa-se somente a "tropa de monstros gragonoides"													
													
													
													
Bestiario parte II													
													
Classe B													
-Nessa categoria as criaturas são extremamente fortes, superam em termos de poder muitos herois; costumam ser mandantes de ataques e estrategias perigosas para vidas humanas; os conhecimentos por traz desses seres é misteriosos, a mera presença desses seres é nociava a vidas humanas.													
													
													
Cavaleiro Mistico besta		besta-**cavaleiro-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	força +5												
Element:	nv 2 ar												
Golpe:		ataque poderoso(+30 atk por 3d6)1v											
		laminas de ar(+21 atk, -8 atk inim02v											
		degolar(+39 atk por 1d6)1v											
													
													
													
													
OBS: 	armadura flexivel + alabarda foice; atk+13,def=+17 +capacete												
-meio homem e meio besta cavalo; muito temido polo seu poder													
													
													
													
Cavaleiro Lutador		demonio-*cavaleiro-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	energia mistica disco+7atk/def												
Element:	nv 2 ar												
Golpe:		defesa(+19 def)1v											
		ataque de energia mistica(+31atk por 3d6rod 1v)											
		ataque combinado(+38atk)1v											
													
													
													
													
OBS: 	armadura flexivel + capacete + mascara+ kukri duplo ; atk+13,def=+19												
-Um demonio de face desconhecida; manifesta uma energia mistica circular ao corpo, transformando seus ataque em mortais; é um ser muito respeitado e conhecido.													
													
													
espirito infernal do fogo		fantasma-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	previsao de movimentos 												
Element:	nv 2 fogo												
Golpe:		esquiva 2v											
		ataque em chamas(+20atk +8dano)2v											
		corpo em chamas(+39 atk por 4D6 rod)1v											
													
													
													
													
OBS: 	restencia +16 def; garras de chamas + 15 atk												
-Um dos espiritos mais poderosos existentes, se não o mais poderoso, muito temido pela sua crueldade; sua forma é desconhecida, assim como sua origem, sua apareca é a de um humanoide com o corpo coberto em chamas com asas e caldas inflamadas tambem;													
													
													
neo feiticieiro aquatico		demonio-*mago-***assassino +7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	teleporte												
Element:	nv 2 agua												
Golpe:		confusao dos elementos 1v											
		energia secreta 1v 											
		feitiço das sombras 1v											
		campo de força da escuridão 1v											
		rajada de agua(+24 atk +4dano)1v											
		lanças de agua(+26 atk, -8atk ini. por 1d6 rod)1v											
		 + 8 magias não permanente											
		regeneração nivel 2											
OBS: 	armadura com corcelete + mascara+ punhal duplo; atk =+ 11, def =+15												
	Um mago extremamente poderoso, vindo de clã muito conhecido pelos seus poderes relacionados a agua												
													
													
Duque ogro		ogro-*guerreiro-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	intagibilidade												
Element:	nv 2 raio												
Golpe:		garras poderosas(+25atk por 2d6)1v											
		esquiva 2v											
		chifres de raios(+26atk,+8dano)3v											
		ataque intangivel*(+25 atk + 8dano, intagibilidade(anula atk ou def) por 1d6 1v)											
													
													
													
OBS: 	corpo resistente + proteção de peito + braceletes e caneleiras+garras + chifres; atk =+10, def =+14												
- duque ogro: uma criatura muito temida no submundo, talvez a criatura mais poderosa conhecida da raça dos ogros.													
													
													
O conde dos ghouls e zumbis		ghoul-***caçador-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	telepatia												
Element:	nv 2 fogo												
Golpe:		ataque telepata(+26atk , telepatia(anula) por 2d6)1v											
		olhos de fogo(+26 atk +8 dano)2v											
		poder extraordinario(+25atk,+8dano,+ telepatia(anula a def) por 2d6rod)1v											
													
													
													
													
OBS: 	corcelete de couro+braceletes e caneleiras + cimitarra dupla1+duplo revolver 2 , atk1=+ 10, def1=+17; atk2=+16,def2=+10												
- O conde dos ghouls e zumbis: uma criatura sabia e malevola, possui a aparencia azulada com olhos amarelos e presas de vampiro, com uma roupa antiga e garras assustadoras; consegue se comunicar e controlar criaturas inferiores, é um punidor severo.													
													
													
Opticlops		demonio-*guerreiro-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	forca +5												
Element:	nv 2 fogo												
Golpe:		força destruidora (+31atk por 3d6)1v											
		modo imbativel(+31 +8dano por 4d6 rod)1v											
													
													
obs: liberação de poder -1* = +10 em atk e def													
obs2: capacete + luva de combate +braceletes e caneleiras + protecao de peito atk=+ 3 def=+9													
													
- Um ser gigantesco, maior que o ciclop zumbi, possui uma forca tremenda um demonio muito independente e solitario, poucos sao capazes de subjugalo, um ser que vive pela batalha													
													
O cavaleiro de ferro		montro-***cavaleiro-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	element extra ar												
Element:	nivel 2 terra												
Golpe:		modo cavaleiro de ferro (+42 atk , +42 def, por 6d6 rod)1v											
													
													
obs: armadura flexivel + escudo em triangulo + capacete+mascara + espada bastarda; atk =+13 def=+21													
													
													
													
- Um montro de face desconhecida que cobre o rosto com um capacete e uma mascara, apenas seus olhos vermelhos sap lembrados; um cavaleiro lendario ate para os humanos, um oponente de poder gigantesco.													
													
													
Gustahar -  o guerreiro do caos			montro- ***guerreiro- assassino										
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	armas leves												
Element:	nivel 2 ar												
Golpe:		esquiva 2v											
		ataque de espada (+26 atk)3v											
		apunhalar com laminas de ar(+31 atk , -8atk inim, por 3d6 rod)1v											
													
obs: armadura flexivel + falcione 1+ mascara de metal + adaga-falcione 2; atk1=+12 def1=+18 ; atk2=+16 def2 =+20 													
obs2: liberação de poder -1* =+ 10 em atk e def													
													
- Um montro eximio na habilidade com a espada, ja foi um soldado muito honrado no passado, mas agora é um guerreiro poderoso com objetivos misteriosos.													
													
mefist - soldado da morte		demonio-**cavaleiro-**assssino											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	element extra raio nivel 2												
Element:	nivel 2 fogo												
Golpe:		ataque mortal(+26 atk, +16 dano)4v											
		defesa(+23def por 1d6 rod)1v											
		machado mortifero(+33 atk, +8 dano por 1d6)1v											
													
obs: armadura completa +  capacete + mascara + alabarda machado; atk=+11 def=+22  *montaria													
- Portador de uma armadura assustadora, é o senhor das hordas, no caso de batalha é um assassino perigoso, muito temido entre os demonios.													
													
													
													
Assassino das trevas		demonio-*** caçador-**assasssino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	invisivbilidade												
Element:	nivel 2 ar												
Golpe:		movimentos rapidos (+34 atk por 2d6)1v											
		esquiva 2v											
		modo predador(+26atk,+8 dano; invisibilidade(anula atk/def) por 2d6)1v											
		ataque furtivo(+26 atk)1v											
													
obsÇ:armadura com corcelete + taichi dupla1 + kodachi dupla2 + pistola hell II 3; atk=+13 def=+16, atk=+19 def=+17,atk=+19 def=+15													
*arte marcial ; liberação de poder-1 + 10 atk e def													
-Armado com muitos equeipamentos e arma, é um demonio psicotico com aparencia de esqueleto, possui grandes habilidades de luta, e é capaz de atrocidades incriveis.													
													
Demonio espelho													
- criatura de origem misteriosa; possui a capacidade de atraves da imagem do espelho trazer no plano uma criatura de ate nivel 4, para cada pessoa em frente ao espelho, podendo ser qualquer um, inclusive um heroi ou aventureiro, somente apos a derrota da imagem produzida que o 'demono espelho' é destruido.													
													
													
Ilusionista das trevas		demonio - **mago-***assassino +7 atk/def											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	comunicação em sonhos												
Element:	nivel 2 raio												
Golpe:		feitiço das sombras 1v											
		confusão dos elementos 1v											
		realampago negro das trevas(+25 atk, +12 dano, por 3d6 rod)1v											
		ataque poderoso(+21atk, +8dano por 1d6)1v											
		regeneração nivel 1											
obs: +8 magias nao permanentes													
obs2: aramadura com corcelete + cajado ; atk=+16 def=+15													
- Um demonio de aparencia azulada e roupas vermelhas de visual estravagante, possui um cajado e um par de chifres, possui tambem uma capa; é um demonio muito astuto em seus planos, suas verdadeiras intencoes sao um misterio.													
													
Cavaleiro do mar		monstro-***guardiao-**assassino+7											
ATK	DEF	CON	HP/PV										
4D	4D	4D	160										
Skill:	canalizador												
Element:	nivel 2 agua												
Golpe:		circulo de anulação 1v											
		jarro magico 1v											
		trovão de luz 1v											
		poção de agua mistica dos goblins 1v											
		esfera de energia de fogo 1v											
		torrente de agua(+26atk, +8dano por 1d6)1v											
		lâmina de ar(+22atk)1v											
obs: adicional - encantar arma +9atk/def  + 10 magias nao permanentes													
obs2: armadura com corcelte + capacete + mascara + alabarda - machado atk=+16 def=+20 													
obs3: *artes marciais; liberação de poder-1*; +10 atk/def													
- Um monstro de aparencia azulada com pele escamada e olhos vermelhos, sua aramdura é azul com vermelho, a armadura é cheia de detalhes e formar que elmbram um ouriço do mar ou um cavalo marinhio; é muito poderoso e respeitado, muito agressivo e vingativo													
													
OBSERVAÇÔES DAS CRIATURAS													
													
Existem muitos tipos de criaturas													
													
*Demonios	costumam ter aparencia variada, assim como as outras racas, quanto mais proximo da aparencia humana, mais poderosa a criatura é, no caso dos a demonios a aparencia humanoide vermelha com pequenos par de chifres caracteriza os demonios mais fracos vindos da classe diabretes; possui como principal caracteristica a capacidade de se modificar a aparencia, para se parecer"magicamente" com um ser humano fora um skill proprio.												
													
*Monstro	possui uma aparencia semelhante a uma besta porem a aparencia e personalidade mais sombria, conseguem se transformar a aparencia humana assim como os demonios, alguns misticos antigos acreditam que os 'monstros' são uma especie de miscigenação entre demonios e bestas, sao muitos espertos , mais até que os demonios as vezes.												
													
bestas	possuem a aparencia semelhante a de animais selvagens, normalmente possuem uma resistencia propria contra ataques, não podem mudar sua aparencia e seu nivel der inteligencia é reduzida, poucos são espertos, são muitos simplorios e agressivos.												
													
goblins	são de estatura baixa, sao agressivos e maleficos, costumam trabalhar sempre em grupo, não são muito inteligentes. não tem muito conhecimento sobre essa sociedade.												
													
obro	são parecidos com os goblins, porem não sao necessariamente verdes e pequenos, pelo contrario são por volta de 2m de altura e muito fortes e perigosos.												
													
mutantes	são criaturas parecidas com bestas, formas animalescas super desenvolvidas, mas nao se sabe ao certo a origem dessas criaturas, possuem uma inteligencia simploria como as bestas.												
													
fantasmas	sao uma raça peculiar, o que se sabe é que são uma manifestação de energia mistica espiritual avancada que se manifesta em forma humanoide e praticamente solida ou em possessao de um corpo de varias formas, alguns misticos teorizao sobre ser o resultado de uma magia secreta, esse efeito.												
													
lobisomens	sao uma raca de origem desconhecida são como bestas em formas de lobos humanoides, possuem fraquesas, mas essas não afetam os servos, agem normalmente nas noites de lua cheia.												
													
vampiros	 sao uma especie de morto vivo especial sao parecidos com ghols, porem mais espertos e autonomos, sua origem é desconhecia tambem , possuem fraquesas assim como os lobisomens, mas não afetam os servos.												
													
* 1 skil nivel 2													
Assim como o "elemental nível 2" o Skill também possui, o personagem se desenvolveu muito durante sua jornada, e após um treinamento equivalente a de um golpe especial ele, o skill, recebe um novo valor.													
													
no nivel 1 do skill o valor integral é de "7", os medianos "5", a quebra gira em torno de "5" para todos.													
													
no nivel "2" do skill recebem o valor de 10, tanto na soma permanente , quanto na quebra para golpes especiais;													
													
o nivel 2 só é alcancado no nivel "sabio" que equivale ao "nivel 5"													
													
o skill ofensivo e defensivo recebe o valor de 12 no seu respectivo atk ou def.													
													
*observação  dos skills.													
mestre elemental		Esse personagem possui uma habilidade Rara, ele, manipula de forma super eficaz o seu elemental, condições temporais que implicam sobre o personagem não surtem efeito, por exemplo, se o personagem em mestre elemental da água, não surtirá efeito nele a condição de afogamento, ou se for do fogo não terá queimaduras no incêndio; esse poder é muitoabstrato e por isso nao é disponivel para jogadores.											
		em termos de combate o valor do elementeal passa de 8 para 12											
		é possivel escoolher um efeito especial para essa habilidade, que nao pode ser mudade depois											
		criar golpes especiais que rebatem golpes especiais ou magia; somasse somente ao "contra ataque"											
		sempre que for atingido por um golpe especial elemental, respectivo ao proprio elemental, o personagem absorve a energia, ganhando + 15 de hp por cada golpe recebido, defendido e esquivado; o valor do elemental é retirado do golpe e ganha-se os +15, o resto do valor é calculado normamalemente.											
		o personagem pode dissipar golpes especiais elementais, é parecido com o absorver, porem o personagem dissipa o ataque completamente no "contra ataque", magias ficam sob influencia do mesmo poder, assim como a "absorçao" e o "rebater"											
	obs:	rebater :	O golpe é criado, caso seja de qualquer elemento que não o do personagem a energia é rebatida pela metade e somado ao contra-ataque do portador, Caso seja do próprio elemental é rebatido e somado por completo o valor integral utilizado para magia também.										
		absover e dissipar:											
													
													
													
													
													
													
